Whse,Item Code,Item Description,On Hand,On Cons,Total
060,LG842486,Leica GRL202 Galileo Option,0.0000,0.0000,0.00
060,LG842488,Leicac GRL203 BeiDou Option,0.0000,0.0000,0.00
060,LG842489,Leica GRL204 QZSS Option,0.0000,0.0000,0.00
060,LG842598,Leica AZ216 Telescopic Carbon Fibre Monopole for Zeno 20,0.0000,0.0000,0.00
060,LG842742,Leica CS20/GS08plus 5 Hz Option,0.0000,0.0000,0.00
060,LG842743,Leica CS20/GS08plus RTK Rover Licence,0.0000,0.0000,0.00
060,LG842779,Leica GMX910 GNSS L1 SmartAntenna,0.0000,0.0000,0.00
060,LG842779SD,Leica GMX910 GNSS L1 SmartAntenna - SEAM Surveys,0.0000,0.0000,0.00
060,LG843129,"Leica MSC1432, Extension Cable 90-deg M12 m/f, 0.3m",2.0000,0.0000,2.00
060,LG843218,Leica BLK360 USB-C Battery Case cpl,0.0000,0.0000,0.00
060,LG843228,Battery Compartment LS15,0.0000,0.0000,0.00
060,LG843418,Leica Disto D1 Laser Distance Meter,7.0000,0.0000,7.00
060,LG843494,Leica Viva GS25 Basic GNSS Receiver**,0.0000,0.0000,0.00
060,LG843495,Leica Viva GS25 Performance GNSS Receiver,0.0000,0.0000,0.00
060,LG843499,Leica GS14 3.75G SERVICE ONLY,0.0000,0.0000,0.00
060,LG843499-12D,Leica GS14 3.75G Package for 12D Field **,0.0000,0.0000,0.00
060,LG843505,Leica GS14 3.75G/UHF SERVICE ONLY,0.0000,0.0000,0.00
060,LG843505-12D,Leica GS14 3.75G/UHF Package for 12D **,0.0000,0.0000,0.00
060,LG843510,Leica LOP53 Multi-Frequency Option,0.0000,0.0000,0.00
060,LG843513,Leica LOP54 GLONASS Option,0.0000,0.0000,0.00
060,LG843514,Leica LOP55 Galileo Option,0.0000,0.0000,0.00
060,LG843515,"Leica LOP56 BeiDou Option for GS10, GS15, GS16, GS25",0.0000,0.0000,0.00
060,LG843515NSW,"Leica LOP56 BeiDou Option for GS10, GS15, GS16, GS25 - NSW only",0.0000,0.0000,0.00
060,LG844248,Leica Option for GG04 - Glonass,0.0000,0.0000,0.00
060,LG844261,"GG04 Standard, L1 only, GPS only, with DGPS, 20 Hz, 555 channels**",0.0000,0.0000,0.00
060,LG844304,Leica Option for GG04 - BeiDou,0.0000,0.0000,0.00
060,LG844307,Leica Option for GG04 - Multi-Frequency & RTK,0.0000,0.0000,0.00
060,LG844474,Leica CTR35 LRBT Device for CS35,0.0000,0.0000,0.00
060,LG844563,"Leica GG04 Basic, L1 only, GPS & GLONASS, with DGNSS 20 Hz, 555 Channel",0.0000,0.0000,0.00
060,LG844565,Leica Zeno GG04 Smart Antenna for Android and Windows incl. SW,0.0000,0.0000,0.00
060,LG844692,Leica 3D Disto Package with WiFi Hot Spot,0.0000,0.0000,0.00
060,LG844745,Leica Rod-Eye 120G Green Beam Laser Receiver & Bracket,0.0000,0.0000,0.00
060,LG845092,Leica LGO Professional Upgrade to Infinity GNSS & Terrestrial (Floating),0.0000,0.0000,0.00
060,LG845196,Leica Wifi Antenna,7.0000,0.0000,7.00
060,LG845495,Leica Rugby 640G Laser Level with case SERVICE ONLY,0.0000,0.0000,0.00
060,LG845753,Leica USB Door complete for RTC360,0.0000,0.0000,0.00
060,LG845925,Leica MSC1400 Cable XJB-16 to Cradle,10.0000,0.0000,10.00
060,LG845925EXC,Leica MSC1400 Cable XJB-16 to Cradle - exchange NOT FOR SALE,0.0000,0.0000,0.00
060,LG845932,"Leica MIC1409 Cable, 0.2m, SEA CAT N,R,T DZ",2.0000,0.0000,2.00
060,LG845933,MIC1410 Cable SEA CAT K DZ,2.0000,0.0000,2.00
060,LG845934,"Leica MIC1411 Cable, 0.2m, SEA CAT D3,4,5K DZ",3.0000,0.0000,3.00
060,LG845935,"Leica MIC1412 Cable, 0.2m, SEA CAT DxK Series II DZ",3.0000,0.0000,3.00
060,LG845936,"Leica MIC1413 Cable, 0.2m, SEA CAT DxT Series 2 DZ",2.0000,0.0000,2.00
060,LG845937,MIC1414 Cable SEA CAT M MG,0.0000,0.0000,0.00
060,LG845940,Leica MIC14185 Cable 0.3m IGC JD INT GP MG,1.0000,0.0000,1.00
060,LG845946,Leica MSC1403 Switch Assy,1.0000,0.0000,1.00
060,LG845948,Leica MTC1401 Carry Case MCP80 full system,0.0000,0.0000,0.00
060,LG845950,Leica MMB1425 Machine Control Sticker Panel - Sticks onto Surfaces / Windows,0.0000,0.0000,0.00
060,LG845956,Leica MIC1426 CAN2/3 Cable 0.5m,1.0000,0.0000,1.00
060,LG845963,Leica MIC1427 Cable 3m M12 Tilt Rotator,1.0000,0.0000,1.00
060,LG845967,"Leica MSC1418 Ser. Cable 3.5m, M12M/F Extension Cable",3.0000,0.0000,3.00
060,LG845969,"MSC1419 Ser. Cable 2m, M12M/F Extension cable",2.0000,0.0000,2.00
060,LG845970,Leica MSC1422 Cable Ser 2m CR30s to Cradle,1.0000,0.0000,1.00
060,LG845972,Leica MSC1421 Eth Cable 4m M12,1.0000,0.0000,1.00
060,LG845974,Leica MSC1404 Switch Assy Ext Doz,2.0000,0.0000,2.00
060,LG846153,Leica MCC705 Cable 1.5-6m MIL4f/MIL4f,2.0000,0.0000,2.00
060,LG846630LSW,Leica Zeno CS15 3.5G Field Controller with Lemo & Software**,0.0000,0.0000,0.00
060,LG846826,Leica Captivate - TPS Survey Streaming for TS/MS,0.0000,0.0000,0.00
060,LG847111,Leica DS2000 2-Wheel Radar Utility Detector without Controller,0.0000,0.0000,0.00
060,LG847111-PROMO,Leica DS2000 2-Wheel Radar Utility Detector without Controller - PROMO,0.0000,0.0000,0.00
060,LG847112,Leica DS2000 4-Wheel Radar Utility Detector without Controller,1.0000,0.0000,1.00
060,LG847112-PROMO,Leica DS2000 4-Wheel Radar Utility Detector without Controller - PROMO,0.0000,0.0000,0.00
060,LG847113,Leica GNSS Antenna Support.,1.0000,0.0000,1.00
060,LG847115,CT2000 Controller EU,0.0000,0.0000,0.00
060,LG847117,Leica BC2000 Battery Charger for DS2000,0.0000,0.0000,0.00
060,LG847118,Leica Battery Bag Kit,0.0000,0.0000,0.00
060,LG847208,Gasket Battery Compartment,0.0000,0.0000,0.00
060,LG847505,Leica 1yr ConX Licence **,0.0000,0.0000,0.00
060,LG847506,1YR Leica ConX Utilization for MCH100 **,0.0000,0.0000,0.00
060,LG847714,Leica MMB1444 Bracket for MMM30x TNC Parking,4.0000,0.0000,4.00
060,LG847923,3DReshaper Reactivation BASE Floating License 1st**,0.0000,0.0000,0.00
060,LG847945,Leica Captivate - Inspect Tunnel for TS/MS,0.0000,0.0000,0.00
060,LG848068,Leica MDS30 Docking Station,2.0000,0.0000,2.00
060,LG848069-001427,Leica MCP80 s/n 4604563 Exchange for s/n 001427,0.0000,0.0000,0.00
060,LG848069-001511,Leica MCP80 s/n 4604468 Exchange for s/n 001511,0.0000,0.0000,0.00
060,LG848069-1161,Leica MCP80 s/n 4604555 Exchange for s/n 1161,0.0000,0.0000,0.00
060,LG848069-1197,Leica MCP80 s/n 2643754 Exchange for s/n XC16L-1197 **,0.0000,0.0000,0.00
060,LG848069-1273,Leica MCP80 s/n Exchange for s/n XC16L-1273,0.0000,0.0000,0.00
060,LG848069-1344,Leica MCP80 s/n 4604969 Exchange for s/n XC6L-1344,0.0000,0.0000,0.00
060,LG848069-1383,Leica MCP80 s/n 4606436 Exchange for s/n XC16L-1383,0.0000,0.0000,0.00
060,LG848069-1851,Leica MCP80 s/n 2646417,0.0000,0.0000,0.00
060,LG848069-1939,Leica MCP80 s/n 2646423 Exchange for MPC1310 1939 **,0.0000,0.0000,0.00
060,LG848069-1940,Leica MCP80 s/n 2646422,0.0000,0.0000,0.00
060,LG848069-2228,Leica MCP80 s/n 2646431 Exchange for MPC1310 2228 **,0.0000,0.0000,0.00
060,LG848069-2632380,Leica MCP80 s/n 2643764 Exchange for s/n 2632380 **,0.0000,0.0000,0.00
060,LG848069-2633950,Leica MCP80 s/n 2651127 Exchange for s/n 2633950 **,0.0000,0.0000,0.00
060,LG848069-2634871,Leica MCP80 s/n 2640021 Exchange for s/n 2634871 **,0.0000,0.0000,0.00
060,LG848069-2634952,Leica MCP80 s/n 2639918 Exchange for s/n 2634952 **,0.0000,0.0000,0.00
060,LG848069-2634970,Leica MCP80 s/n 2639979 Exchange for s/n 2634970 **,0.0000,0.0000,0.00
060,LG848069-2634998,Leica MCP80 s/n 2640023 Exchange for s/n 2634998 **,0.0000,0.0000,0.00
060,LG848069-2635000,Leica MCP80 s/n 2640012 Exchange for s/n 2635000 **,0.0000,0.0000,0.00
060,LG848069-2635107,Leica MCP80 s/n 4600690 Exchange for s/n 2635107,0.0000,0.0000,0.00
060,LG848069-2642511,Leica MCP80 s/n 2651110 Exchange for s/n 2642511 **,0.0000,0.0000,0.00
060,LG848069-2643363,Leica MCP80 s/n 2649068 Exchange for s/n 2643363 **,0.0000,0.0000,0.00
060,LG848069-3009,Leica MCP80 s/n 2646432,0.0000,0.0000,0.00
060,LG848069-3019,Leica MCP80 s/n 2645451 Exchange for MCP1310 s/n 3019,0.0000,0.0000,0.00
060,LG848069-3134,Leica MCP80 s/n 2646315 Exchange for MPC1310 3134 **,0.0000,0.0000,0.00
060,LG848069-8D31981,Leica MCP80 s/n 2642917 Exchange for s/n 8D3-1981 **,0.0000,0.0000,0.00
060,LG848069-C74204,Leica MCP80 s/n 2654616 Exchange for s/n C74204,0.0000,0.0000,0.00
060,LG848069-C74227,Leica MCP80 s/n 4604616 Exchange for s/n C74227,0.0000,0.0000,0.00
060,LG848069-C74228,Leica MCP80 s/n 4605448 Exchange for s/n C74228,0.0000,0.0000,0.00
060,LG848069-C74230,Leica MCP80 s/n 4604826 Exchange for s/n C74230,0.0000,0.0000,0.00
060,LG848069-C74258,Leica MCP80 s/n 4600838 Exchange for s/n C74258,0.0000,0.0000,0.00
060,LG848069-C74262,Leica MCP80 s/n 2654640 Exchange for s/n C74262,0.0000,0.0000,0.00
060,LG848069-C74269,Leica MCP80 s/n 2660718 Exchange for s/n C74269,0.0000,0.0000,0.00
060,LG848069-C74290,Leica MCP80 s/n 4604978 Exchange for s/n C74290,0.0000,0.0000,0.00
060,LG848069-C91867,Leica MCP80 s/n 4606400 Exchange for s/n C91867,0.0000,0.0000,0.00
060,LG848069-CA0905,Leica MCP80 s/n 4600294 Exchange for s/n CA0905,0.0000,0.0000,0.00
060,LG848069-D60504,Leica MCP80 s/n 2650889 Exchange for s/n D60504 **,0.0000,0.0000,0.00
060,LG848069-D80823,Leica MCP80 s/n 2643712 Exchange for s/n D808823 **,0.0000,0.0000,0.00
060,LG848069-D85122,Leica MCP80 s/n 4606365 Exchange for s/n D85122,0.0000,0.0000,0.00
060,LG848069-D85147,Leica MCP80 s/n 4601089 Exchange for s/n DA85147 **,0.0000,0.0000,0.00
060,LG848069-D85171,Leica MCP80 s/n 4605430 Exchange for s/n D85171,0.0000,0.0000,0.00
060,LG848069-D851A4,Leica MCP80 s/n 4604187 Exchange for s/n D851A4,0.0000,0.0000,0.00
060,LG848069-DA0122,Leica MCP80 s/n 4604949 Exchange for s/n DA0122 **,0.0000,0.0000,0.00
060,LG848069-DA0149,Leica MCP80 s/n 4604825 Exchange for s/n DA0149,0.0000,0.0000,0.00
060,LG848069-DA0160,Leica MCP80 s/n 4606700 Exchange for s/n DA0160,0.0000,0.0000,0.00
060,LG848069-DA0187,Leica MCP80 s/n 4606427 Exchange for s/n DA0187,0.0000,0.0000,0.00
060,LG848069-DA3529,Leica MCP80 s/n 2642509 Exchange for s/n DA3529 **,0.0000,0.0000,0.00
060,LG848069-DA3566,Leica MCP80 s/n 4606636 Exchange for s/n DA3566,0.0000,0.0000,0.00
060,LG848069-DA85108,Leica MCP80 s/n 2644116 Exchange for s/n DA85108 **,0.0000,0.0000,0.00
060,LG848069-F50808,Leica MCP80 s/n 4604566 Exchange for s/n F50808,0.0000,0.0000,0.00
060,LG848069-FB3640,Leica MCP80 s/n 4604562 Exchange for s/n FB3640,0.0000,0.0000,0.00
060,LG848069-G60714,Leica MCP80 s/n 4606874 Exchange for s/n G60714,0.0000,0.0000,0.00
060,LG848069-G80415,Leica MCP80 s/n 4605512 Exchange for s/n G80415,0.0000,0.0000,0.00
060,LG848069-H2A713,Leica MCP80 s/n 2647472 Exchange for iCP42 s/n H2A713,0.0000,0.0000,0.00
060,LG848069-H2A826,Leica MCP80 s/n 4604221 Exchange for s/n H2A826,0.0000,0.0000,0.00
060,LG848069-H60308,Leica MCP80 MC1 s/n 4606352 Exchange for s/n H60308,0.0000,0.0000,0.00
060,LG848069-H67012,Leica MCP80 s/n 2654657 Exchange for s/n H67012,0.0000,0.0000,0.00
060,LG848069-H67108,Leica MCP80 s/n 4600114 Exchange for s/n H67108,0.0000,0.0000,0.00
060,LG848069-H67109,Leica MCP80 s/n 4604883 Exchange for s/n H67109 **,0.0000,0.0000,0.00
060,LG848069-H68708,Leica MCP80 s/n 2662296 Exchange for s/n H68708 **,0.0000,0.0000,0.00
060,LG848069-H68809,Leica MCP80 s/n 2653396 Exchange for s/n H68809 **,0.0000,0.0000,0.00
060,LG848069-H92936,Leica MCP80 s/n 4606772 Exchange for s/n H92936,0.0000,0.0000,0.00
060,LG848069-H93037,Leica MCP80 s/n 2650339 Exchange for s/n H93037 **,0.0000,0.0000,0.00
060,LG848069-HB0128,Leica MCP80 MC1 s/n 4606333 Exchange for s/n HB0128,0.0000,0.0000,0.00
060,LG848069-PG1438,Leica MCP80 s/n 2641965 Exchange for s/n PG-1438 **,0.0000,0.0000,0.00
060,LG848069-PG1723,Leica MCP80 s/n 2642097 Exchange for s/n PG-1723 **,0.0000,0.0000,0.00
060,LG848069-PG3140,Leica MCP80 s/n 2654991 Exchange for s/n PG-3140 **,0.0000,0.0000,0.00
060,LG848069-PG3762,Leica MCP80 s/n 2649424 Exchange for s/n PG-3762 **,0.0000,0.0000,0.00
060,LG848069DA,Leica MCP80 Dozer Auto **,0.0000,0.0000,0.00
060,LG848069DI,Leica MCP80 Dozer Indicate **,0.0000,0.0000,0.00
060,LG848069E,Leica MCP80 Excavator **,0.0000,0.0000,0.00
060,LG848069EXCAE,"MCP80 MC Control Panel 8"" Exchange Unit excavator and auto **",0.0000,0.0000,0.00
060,LG848069EXCIE,"MCP80 MC Control Panel 8"" Exchange Unit excavator and indicate **",0.0000,0.0000,0.00
060,LG848069FB,Leica MCP80 - Fullbore,0.0000,0.0000,0.00
060,LG848069GA,Leica MCP80 Grader Auto **,0.0000,0.0000,0.00
060,LG848069ICON,Leica MCP80 with ICON 3D software - Transferred to MC1 **,0.0000,0.0000,0.00
060,LG848069MC1,Leica MCP80 with no software,1.0000,0.0000,1.00
060,LG848069MC1E,Leica MCP80 with Excavator Software 956637,0.0000,0.0000,0.00
060,LG848069MC1GAS,Leica MCP80 with MC1 Grader Software,0.0000,0.0000,0.00
060,LG848069PG2858,Leica MCP80 Exchange for s/n PG-2858 s/n 2635658 **,0.0000,0.0000,0.00
060,LG848069SAMC1,MCP80 with MSW2001 SW for MC1,0.0000,0.0000,0.00
060,LG848069XC161115,Leica MCP80 s/n 2644082 Exchange for s/n XC16L-1115 **,0.0000,0.0000,0.00
060,LG848069XC161283,Leica MCP80 Exchange for s/n XC16L-1283 **,0.0000,0.0000,0.00
060,LG848106,Leica MSC1413 QD Assembly 3xMIL 2xTNC,0.0000,0.0000,0.00
060,LG848107,"Leica MYC702 Y-Cable MIL4f/MIL4m & MIL4m, 5m",0.0000,0.0000,0.00
060,LG848111,Leica MSC707 Cable M12 5m/MIL4f 2m cable with MIL 4 Female to M12 Male 2m,5.0000,0.0000,5.00
060,LG848112,"Leica MSC708 Cable MIL2F/BATT Lug 15A F, 8m",2.0000,0.0000,2.00
060,LG848130,Leica CS35-1 10 Tablet Field Controller ** Refer LG875365**,0.0000,0.0000,0.00
060,LG848191,"MSC711 Cable MIL4m/MIL4f, 3m",0.0000,0.0000,0.00
060,LG848212,"Leica MSC311 Cable M12 5f/MIL6f, 5m",0.0000,0.0000,0.00
060,LG848213,MSC1382 Power Cable / MDC1300 - 1m,3.0000,0.0000,3.00
060,LG848214,MSC1383 Cable for MDC1300 Power Converter to connect Junction Box 5m,1.0000,0.0000,1.00
060,LG848217,"Leica MSC1412 QD Assembly 3xMIL, 2xTNC, 5m Quick Disconnect Box with cables",0.0000,0.0000,0.00
060,LG848238,Leica MSS420 Dredging Sensor**,0.0000,0.0000,0.00
060,LG848245,Leica MMB1436 Bracket Dredging for Boom,0.0000,0.0000,0.00
060,LG848248,Leica MMB1437 Bracket Dredging for Bucket,1.0000,0.0000,1.00
060,LG848251,Leica MSC1425 Cable for Dredging 3 metre,0.0000,0.0000,0.00
060,LG848254,Leica MSC1426 Cable for Dredging 5 metre,3.0000,0.0000,3.00
060,LG848351,"Leica MSC1399 Tilt Bucket Cable M12/MIL6f, 3.5m",1.0000,0.0000,1.00
060,LG848370,Leica Captivate - Remote Monitoring for CS20,0.0000,0.0000,0.00
060,LG848372,Leica Captivate - Inspect Road for CS20,0.0000,0.0000,0.00
060,LG848373,Leica Captivate - Inspect Road for CS35,0.0000,0.0000,0.00
060,LG848374,Leica Inspect - Tunnel for CS20,0.0000,0.0000,0.00
060,LG848375,Leica Captivate - Inspect Tunnel for CS35,0.0000,0.0000,0.00
060,LG848393,Leica MSC1427 Cable for Dredging 8 metre,3.0000,0.0000,3.00
060,LG848394,Leica MSC1428 Cable for Dredging 12 metre,3.0000,0.0000,3.00
060,LG848395,Leica MAD1404 Cable Adapter DE4m,1.0000,0.0000,1.00
060,LG848396,Leica MAD1405 Cable Adapter DE4m-M12m,1.0000,0.0000,1.00
060,LG848397,Leica MSC1406 Cable Adapter DE4f terminator,1.0000,0.0000,1.00
060,LG848416,"Leica iCON CC80-10 7"" Tablet PC **",0.0000,0.0000,0.00
060,LG848416EXC,"Leica iCON CC80-10 7"" Tablet PC - Exchange Kit Only **",0.0000,0.0000,0.00
060,LG848416SW,"Leica iCON CC80-10 7"" Tablet PC + Software **",0.0000,0.0000,0.00
060,LG848435,Leica Lino L2s-1 Laser Level,0.0000,0.0000,0.00
060,LG848455,"Leica MTC1403 Carry Case for MCP80, 2x GNSS antennas 1x prism",0.0000,0.0000,0.00
060,LG848456,Leica MSC1424 cable CR30 to cradle,0.0000,0.0000,0.00
060,LG848762,Leica GeoMoS Now!,0.0000,0.0000,0.00
060,LG848762-S1,GeoMoS Now! Special,0.0000,0.0000,0.00
060,LG848762-S2,GeoMoS Now! Special,0.0000,0.0000,0.00
060,LG848762FAL,Leica GeoMoS Now and Monitor Options FAL,0.0000,0.0000,0.00
060,LG848763,Leica GeoMoS Now! Additional User,0.0000,0.0000,0.00
060,LG848763-S1,GeoMoS Now! Additional User special,0.0000,0.0000,0.00
060,LG848783,Leica DST 360 Adapter for Disto X-Series - Includes TRI 120 Tripod + Rugged Case,0.0000,0.0000,0.00
060,LG849256,Leica GAT28 UHF Radio Antenna 403-473 MHz for GS18,0.0000,0.0000,0.00
060,LG849256 2019,Leica GAT28 UHF Radio Antenna 403-473 MHz for GS18 2019 version,0.0000,0.0000,0.00
060,LG849256R,Leica GAT28 - REPLACEMENT ONLY NOT FOR GENERAL SALES,0.0000,0.0000,0.00
060,LG849563,Leica CSW315 iCON Office Subscription - 1 Year,0.0000,0.0000,0.00
060,LG849565,CSW316 iCON Office Subscription - 2 Years,0.0000,0.0000,0.00
060,LG849605,Leica TruView Enterprise 15 Portal Add-on,0.0000,0.0000,0.00
060,LG849617,Leica MSC1441 Ext Cable CAN M12 M/F 2.0m,4.0000,0.0000,4.00
060,LG849635,Leica Black Pivot Cover,0.0000,0.0000,0.00
060,LG849644,Leica LAN Cable,0.0000,0.0000,0.00
060,LG849645,Leica Battery Housing,0.0000,0.0000,0.00
060,LG849646,Leica Protective Skid DS2000,0.0000,0.0000,0.00
060,LG849652,Leica Battery Compartment Cover,0.0000,0.0000,0.00
060,LG849767,"Leica iGG3, Grader Dual Position and Single GNSS / TPS and 2D Machine Control SW **",0.0000,0.0000,0.00
060,LG849798,iPM3 Miller Machine MC APP,0.0000,0.0000,0.00
060,LG849800,"Leica iCG3, Curb and Gutter Machine Control App Software",0.0000,0.0000,0.00
060,LG849803,"Leica MSW2001, Auto Hydraulic Control, Basic. Enables hydrau control for 2D & 2.5D solutio",0.0000,0.0000,0.00
060,LG849806,"Leica MSW2004 Tilt Rotator, Advanced",0.0000,0.0000,0.00
060,LG849826,"Leica MSW2011, OEM Interface Wirtgen Mainline",0.0000,0.0000,0.00
060,LG849827,"MSW2012, OEM Interface Wirtgen Milling Control APP",0.0000,0.0000,0.00
060,LG850000,Leica BLK360 G1 3D Laser Scanner + AutoDesk ReCAP 360 Pro (843217)**,0.0000,0.0000,0.00
060,LG850000-K1,Leica BLK360 G1 3D Laser Scanner + AutoDesk ReCAP 360 Pro + Apple iPad Pro**,0.0000,0.0000,0.00
060,LG850000REG,Leica BLK360 G1 3D Laser Scanner + BLK Register 360 1-Year (5310212),0.0000,0.0000,0.00
060,LG850000SO,Leica BLK360 G1 3D Laser Scanner ONLY,0.0000,0.0000,0.00
060,LG850029,3DReshaper TANK Module - Node Locked**,0.0000,0.0000,0.00
060,LG850030,3DReshaper Tank NL Maintenance**,0.0000,0.0000,0.00
060,LG850032,3DReshaper TANK Module - Floating License**,0.0000,0.0000,0.00
060,LG850033,3DReshaper TANK Module Floating License - 1 Year CCP **,0.0000,0.0000,0.00
060,LG850059,Leica Point and Tip for GLS12 / GLS13 Pole,0.0000,0.0000,0.00
060,LG850270,Leica DD230 Smart Locator**,0.0000,0.0000,0.00
060,LG850272,Leica DA220 1 Watt Signal Transmitter **,0.0000,0.0000,0.00
060,LG850273,Leica DA220 3 Watt Signal Transmitter,0.0000,0.0000,0.00
060,LG850275,Leica DA230 3 Watt Signal Transmitter,0.0000,0.0000,0.00
060,LG850276,Leica Digicat Locator System Carry Bag,2.0000,0.0000,2.00
060,LG850277,Leica Locator Bag for DD220 / DD230,0.0000,0.0000,0.00
060,LG850278,Leica Trace Rod 50 for DA Signal Transmitter,0.0000,0.0000,0.00
060,LG850279,Leica Trace Rod 80 for DA Signal Transmitter,0.0000,0.0000,0.00
060,LG850280,"Leica 100mm (4"") Transmitter clamp",1.0000,0.0000,1.00
060,LG850288,Leica Mini Sonde 33kHz,0.0000,0.0000,0.00
060,LG850289,Leica Midi Sonde 8/33 for DD130 / DD230 Locators,1.0000,0.0000,1.00
060,LG850334,Leica MSC1443 Cable 1m MDC1300 to JB,0.0000,0.0000,0.00
060,LG850555,Leica Transport Hood for BLK360 G1,0.0000,0.0000,0.00
060,LG850569,Leica GAD51 Stub-to-Screw Adapter 150mm,0.0000,0.0000,0.00
060,LG850586,Leica CR30S Robust LR BT Radio,1.0000,0.0000,1.00
060,LG850623,Leica Captivate - ESRI Shapefile Exporter CS20,0.0000,0.0000,0.00
060,LG850624,Leica Captivate - ESRI Shapefile Exporter CS35,0.0000,0.0000,0.00
060,LG850833,Leica Disto X3 Laser Distance Meter,9.0000,0.0000,9.00
060,LG851300,"Leica CSW243 iCON App ""Objects""",0.0000,0.0000,0.00
060,LG851301,"Leica CSW244 iCON app ""2Face & Set""",0.0000,0.0000,0.00
060,LG851308,Leica CSW247 iCON app build plus TimeLimited,0.0000,0.0000,0.00
060,LG851342,Leica MSC1439 Sec Cable for MSS1201,0.0000,0.0000,0.00
060,LG851343,Leica MSC1445 Cable M12 F to M12 F - 0.5m,8.0000,0.0000,8.00
060,LG851344,Leica MSC1446 Cable M12 F to M12 F - 2.0m,4.0000,0.0000,4.00
060,LG851346,Leica MSC1447 Cable M12 F to M12 F 3.5m with Protection,2.0000,0.0000,2.00
060,LG851347,Leica MSC1448 Cable M12 F to M12 F - 5.0m,14.0000,0.0000,14.00
060,LG851348,Leica MSC1449 Cable M12 F/F with Protection - 7.5m,2.0000,0.0000,2.00
060,LG851349,Leica MSC1450 Cable M12 F/F with Protection - 10.0m,13.0000,0.0000,13.00
060,LG851350,Leica MSC1451 Power Cable Fuses M12 1.0m,0.0000,0.0000,0.00
060,LG851352,Leica MSC1453 Eth. Cable M10 m to M12 M - 7.5m,4.0000,0.0000,4.00
060,LG851353,Leica MSC1454 Eth. Cable 7.5m M12 F/M extension,4.0000,0.0000,4.00
060,LG851476,Leica GEV192-9 AC/DC Adapter for GKL312,0.0000,0.0000,0.00
060,LG851539,Leica GDZ76 Stylus /Digitiser Pen for CS35 Tablet,8.0000,0.0000,8.00
060,LG852413,Leica GKL312 Single Bay Battery Charger for BLK360 G1 incl. 851476 GEV192-9,0.0000,0.0000,0.00
060,LG852918,Leica MRS1304 Rotation Sensor for John Deere G-series,0.0000,0.0000,0.00
060,LG852931,Leica CCD17 Long Range Bluetooth Set for CC80,1.0000,0.0000,1.00
060,LG853125,Repair Kit GRZ122,0.0000,0.0000,0.00
060,LG853147,Side Cover Gasket,0.0000,0.0000,0.00
060,LG853204,MSC1458 Cable M12 F/F w 1/2protec 5m,0.0000,0.0000,0.00
060,LG853205,MSC1461 Cable CAN M12 F/F 1.0m,7.0000,0.0000,7.00
060,LG853206,Leica MSC1462 Extension Cable CAN M12 M/F 5.0m,5.0000,0.0000,5.00
060,LG853207,MSC1463 Cable CAN M12 M/F 0.3m,0.0000,0.0000,0.00
060,LG853208,Leica MSC1464 0.3m CAN M/M M12,0.0000,0.0000,0.00
060,LG853239,TSxxs Slim KDU # cpl green,0.0000,0.0000,0.00
060,LG853258,MSC1467 Cable M12 F to M12 F 2.0m,0.0000,0.0000,0.00
060,LG853259,Leica MSC1468 Cable M12 F to M12 F 3.5m,0.0000,0.0000,0.00
060,LG853261,Leica MIC1433 Cable JB vDC M12 -UH CNH DZ 3m,0.0000,0.0000,0.00
060,LG853638,Leica GST29 Tripod for BLK360,0.0000,0.0000,0.00
060,LG853639,"Leica GAD52 BLK360 Tripod Adapter with Quick Release for 1/4"" Camera Tripods",1.0000,0.0000,1.00
060,LG853640,Leica GVP735 Mission Bag for BLK360 G1 Scanner & Accessories,0.0000,0.0000,0.00
060,LG854396,Leica Captivate Custom Format File export CS20 *** DO NOT USE ***,0.0000,0.0000,0.00
060,LG854615,GPS Antenna Carrier for Safety Railings to be used on Excav for Mounting CGA60 GPS Antenna,0.0000,0.0000,0.00
060,LG854788,Leica 1/4 turn screw for battery cover Opera Duo,0.0000,0.0000,0.00
060,LG854789,Leica Washer for battery cover Opera Duo,0.0000,0.0000,0.00
060,LG854790,Leica Spring for battery cover screw Opera Duo,0.0000,0.0000,0.00
060,LG855107,Leica Disto X4 Laser Distance Meter,12.0000,0.0000,12.00
060,LG855148,Leica CMB12 Magnetic Mount for GNSS Antenna,0.0000,0.0000,0.00
060,LG855149,Leica CA41 Arm to Mount External Antenna to GS18 SmartAntenna for SmartPole Use,1.0000,0.0000,1.00
060,LG855152,Leica CTC8 Carry Case for iCG60 & iCG70,0.0000,0.0000,0.00
060,LG855188,Leica MSC1470 Cable M8 F/M 1m extension M8 cable,0.0000,0.0000,0.00
060,LG855191,Leica MSC1474 Cable CAN M12 F/F 5m,0.0000,0.0000,0.00
060,LG855300,Leica GS18 T LTE Performance GNSS SmartAntenna,0.0000,0.0000,0.00
060,LG855303,Leica GS18 T LTE&UHF Performance GNSS SmartAntenna,0.0000,0.0000,0.00
060,LG855303D,Leica GS18 T Performance LTE&UHF SmartAntenna DEMO,0.0000,0.0000,0.00
060,LG855303LSPK1,Leica GS18 T LTE&UHF Performance GNSS SmartAntenna Package **,0.0000,0.0000,0.00
060,LG855305,Leica GS18 T LTE&UHF Unlimited GNSS SmartAntenna **,0.0000,0.0000,0.00
